Inputs,Targets,States1,States2,States3,States4,States5,States6,States7,States8
0.0,0.0,2.6466012,2.6490426,2.6482797,-2.670863,2.6467538,-2.6401923,-2.6415656,2.645533,2.6466012,2.6505685,2.648127,-2.669337,2.6467538,-2.6411078,-2.6415656,2.645533,2.6466012,2.651484,2.6495004,-2.6672008,2.6466012,-2.641413,-2.641413,2.645533,2.6466012,2.651484,2.6491952,-2.6670482,2.6467538,-2.6411078,-2.6415656,2.645533
1.0,1.0,2.6466012,2.6531625,-2.653315,-2.6403449,-2.6781871,-2.6412604,-2.6412604,-2.641413,-2.6403449,-2.6609445,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.639887,-2.6400397,-2.6403449
1.0,0.0,-2.6400397,-2.6401923,-2.6401923,-2.6391242,-2.6400397,-2.639887,-2.6401923,-2.6401923,-2.6401923,-2.6400397,-2.6403449,-2.6400397,-2.6400397,-2.6403449,-2.6400397,-2.6403449,-2.6403449,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.639887,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.6403449,-2.639887,-2.6403449,-2.6401923
0.0,1.0,-2.6400397,-2.6401923,-2.6743724,-2.6412604,2.6551461,-2.6411078,-2.6415656,2.647059,2.659266,2.6736093,2.6543832,-2.6720836,2.6467538,-2.6411078,-2.6415656,2.6453805,2.6466012,2.6490426,2.6466012,-1.4618907,2.647059,-2.641413,-2.641413,2.6456857,2.6469064,2.6469064,2.6467538,-2.645075,2.6466012,-2.6412604,-2.641413,2.645533
1.0,1.0,2.6466012,2.6466012,-2.6655223,-2.6403449,2.6797132,-2.6415656,-2.6411078,-2.6411078,-2.6423285,-2.6691844,-2.6386664,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.639887,-2.639887,-2.6400397,-2.6400397,-2.6401923,-2.6401923
0.0,1.0,-2.6401923,-2.6403449,-2.6743724,-2.6411078,2.656672,-2.6412604,-2.6415656,2.6467538,2.6589608,2.6739144,2.6519418,-2.6716259,2.6466012,-2.6411078,-2.641413,2.645533,2.6466012,2.6490426,2.650721,-1.6831465,2.647059,-2.6415656,-2.641413,2.6456857,2.6469064,2.6469064,2.647059,-2.6731517,2.6466012,-2.6412604,-2.6411078,2.6453805
0.0,0.0,2.6469064,2.647059,2.6469064,-2.671931,2.6466012,-2.6411078,-2.6415656,2.6453805,2.6469064,2.648127,2.6469064,-2.6704051,2.647059,-2.6401923,-2.6412604,2.6453805,2.6466012,2.6490426,2.6467538,-2.6696422,2.647059,-2.6403449,-2.6412604,2.6453805,2.6466012,2.6505685,2.647059,-2.6684215,2.6467538,-2.6412604,-2.6415656,2.645533
1.0,1.0,2.6466012,2.651484,-2.6594186,-2.6411078,-0.46715498,-2.6423285,-2.6426337,-2.6427863,-2.6403449,-2.6644542,-2.6389716,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.6403449,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.6403449
1.0,0.0,-2.6400397,-2.6401923,-2.6403449,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.639887,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6412604,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6412604
0.0,1.0,-2.639887,-2.6401923,-2.6740673,-2.6412604,2.6539254,-2.6412604,-2.6415656,2.6458383,2.6575875,2.6739144,2.647059,-2.671931,2.6469064,-2.6412604,-2.641413,2.645533,2.6467538,2.6466012,2.6490426,0.6377506,2.647059,-2.641413,-2.6411078,2.6458383,2.647059,2.6467538,2.6469064,-0.5745783,2.6467538,-2.641413,-2.6412604,2.6456857
1.0,1.0,2.6479745,2.6466012,-2.6658275,-2.6403449,2.6797132,-2.641413,-2.641413,-2.6415656,-2.642481,-2.6691844,-2.6391242,-2.6400397,-2.6400397,-2.6400397,-2.6401923,-2.6401923,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923
0.0,1.0,-2.6403449,-2.6403449,-2.6743724,-2.6412604,2.6539254,-2.6411078,-2.6415656,2.6456857,2.65774,2.6746774,2.647059,-2.671931,2.6467538,-2.6412604,-2.641413,2.645533,2.6466012,2.647822,2.6493478,0.21141338,2.6466012,-2.6415656,-2.6412604,2.6467538,2.6469064,2.6467538,2.6466012,-0.93820095,2.6469064,-2.641413,-2.6411078,2.6458383
0.0,0.0,2.647059,2.6467538,2.6467538,-2.5678644,2.6466012,-2.6411078,-2.641413,2.645533,2.6466012,2.6466012,2.6466012,-2.6717784,2.6466012,-2.6401923,-2.6412604,2.6453805,2.6466012,2.647822,2.647059,-2.6705577,2.6467538,-2.6401923,-2.6412604,2.6453805,2.6466012,2.648127,2.6467538,-2.6696422,2.6467538,-2.6401923,-2.6412604,2.6453805
1.0,1.0,2.6466012,2.6493478,-2.665675,-2.6403449,2.6812391,-2.6412604,-2.6412604,-2.6411078,-2.641413,-2.666743,-2.6377509,-2.639887,-2.6401923,-2.639887,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6400397,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6403449,-2.639887,-2.6403449,-2.639887,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923
